"ent","sigle","siteID","siteName","lon","lat","elev","poldiv1","region","nsample","ndate","clammodel","use","upperdepth","lowerdepth","optional"
29,"KHOCHO",29,"Khocho",136.233333,71.05,6,"RUS","Russia",33,0,NA,NA,NA,NA,TRUE
43,"SAMAND",43,"Samandon",136.25,70.766667,10,"RUS","Russia",28,0,NA,NA,NA,NA,TRUE
48,"ABBOREG",48,"Aborregöl",16.15,57.2,78,"SWE","Sweden",20,0,NA,NA,NA,NA,TRUE
49,"ACHIT8",49,"Achit-Nur",90.6,49.5,1435,"MNG","Mongolia",20,4,NA,NA,NA,NA,TRUE
50,"ADATEPE",50,"Akgöl Adatepe",30.566667,41.033333,8,"TUR","Turkey",4,0,NA,NA,NA,NA,TRUE
51,"AE1",51,"Aegelsee",7.543611,46.648611,989,"CHE","Switzerland",100,0,NA,NA,NA,NA,TRUE
55,"AIG_HOU",54,"Aiguillettes des Ouches",6.840278,45.919444,1492,"FRA","France",28,0,NA,NA,NA,NA,TRUE
61,"AMSOPO1",60,"Amsoldingersee",7.576944,46.722778,641,"CHE","Switzerland",23,0,NA,NA,NA,NA,TRUE
72,"ARAL86",68,"Lake Aral",59.983333,44.42,53,"UZB","Uzbekistan",33,0,NA,NA,NA,NA,TRUE
73,"ARC",69,"Plan Dechaud",6.830833,45.567222,2175,"FRA","France",33,0,NA,NA,NA,NA,TRUE
75,"ARREO03",71,"Lago de Arreo",-2.983333,42.783333,650,"ESP","Spain",8,0,NA,NA,NA,NA,TRUE
78,"ATTEKOP",74,"Atteköps Mosse",12.883333,56.383333,185,"SWE","Sweden",27,3,NA,NA,NA,NA,TRUE
82,"AVLAN",78,"Avlan Gölü",29.95,36.583333,1026,"TUR","Turkey",25,0,NA,NA,NA,NA,TRUE
86,"BALIKH",82,"Balikh",39.083333,36.516667,324,"SYR","Syrian Arab Republic",10,0,NA,NA,NA,NA,TRUE
88,"BEANRIG",84,"Beanrig Moss",-2.765833,55.555,242,"GBR","United Kingdom",45,0,NA,NA,NA,NA,TRUE
90,"BEBUCH1",86,"Bois de Buchelbush",5.829722,49.713889,375,"BEL","Belgium",76,0,NA,NA,NA,NA,TRUE
91,"BEBUCH2",86,"Bois de Buchelbush",5.829722,49.713889,375,"BEL","Belgium",21,0,NA,NA,NA,NA,TRUE
92,"BEBUCH5",86,"Bois de Buchelbush",5.829722,49.713889,375,"BEL","Belgium",11,0,NA,NA,NA,NA,TRUE
93,"BEBUZDEN",87,"Buzenol",5.608889,49.625,265,"BEL","Belgium",4,0,NA,NA,NA,NA,TRUE
94,"BEDLNO",88,"Bedlno",20.283333,51.204167,227,"POL","Poland",69,0,NA,NA,NA,NA,TRUE
95,"BEETHECR",89,"Ethe source du Cron",5.595,49.606667,245,"BEL","Belgium",8,0,NA,NA,NA,NA,TRUE
96,"BEHEIDEK",90,"Tontelange Heideknapp",5.82,49.719444,325,"BEL","Belgium",37,0,NA,NA,NA,NA,TRUE
102,"BEORV622",95,"Abbaye d'Orval",5.347222,49.641944,215,"BEL","Belgium",5,0,NA,NA,NA,NA,TRUE
103,"BEORV623",95,"Abbaye d'Orval",5.347222,49.641944,215,"BEL","Belgium",5,0,NA,NA,NA,NA,TRUE
104,"BEORV624",95,"Abbaye d'Orval",5.347222,49.641944,215,"BEL","Belgium",20,0,NA,NA,NA,NA,TRUE
105,"BEORV641",95,"Abbaye d'Orval",5.347222,49.641944,215,"BEL","Belgium",22,0,NA,NA,NA,NA,TRUE
106,"BEORV642",95,"Abbaye d'Orval",5.347222,49.641944,215,"BEL","Belgium",6,0,NA,NA,NA,NA,TRUE
107,"BEORV643",95,"Abbaye d'Orval",5.347222,49.641944,215,"BEL","Belgium",4,0,NA,NA,NA,NA,TRUE
108,"BEORV644",95,"Abbaye d'Orval",5.347222,49.641944,215,"BEL","Belgium",5,0,NA,NA,NA,NA,TRUE
109,"BEORVA63",95,"Abbaye d'Orval",5.347222,49.641944,215,"BEL","Belgium",30,0,NA,NA,NA,NA,TRUE
111,"BERING",97,"Bering Island",166.1,55,8,"RUS","Russia",16,0,NA,NA,NA,NA,TRUE
112,"BERLARE",98,"Berlare",3.981667,51.038056,2,"BEL","Belgium",38,1,NA,NA,NA,NA,TRUE
119,"BJARSJON",105,"Bjarsjon",13.666667,58.333333,255,"SWE","Sweden",50,7,NA,NA,NA,NA,TRUE
120,"BJORKE69",106,"Björkedöds Mosse",12.5,56.283333,75,"SWE","Sweden",35,3,NA,NA,NA,NA,TRUE
123,"BLATO2",108,"Blato",15.191667,49.041667,645,"CZE","Czech Republic",66,0,NA,NA,NA,NA,TRUE
126,"BLKLOCH2",111,"Black Loch",-3.194722,56.320833,90,"GBR","United Kingdom",5,0,NA,NA,NA,NA,TRUE
130,"BOBRIZA",114,"Lake Bobriza",28.8,54.95,175,"BLR","Belarus",20,0,NA,NA,NA,NA,TRUE
131,"BOGDAN",115,"Bogdanovskoe Lake",29.666667,54.3,180,"BLR","Belarus",61,0,NA,NA,NA,NA,TRUE
134,"BORR-LG",118,"Loch Borralan",-4.999167,58.044167,139,"GBR","United Kingdom",47,0,NA,NA,NA,NA,TRUE
135,"BORR-PG",118,"Loch Borralan",-4.999167,58.044167,139,"GBR","United Kingdom",33,0,NA,NA,NA,NA,TRUE
137,"BOZOVA",120,"Bozova Lake",38.516667,37.35,592,"TUR","Turkey",10,0,NA,NA,NA,NA,TRUE
140,"BRESLES",123,"Tourbière de Bresles",2.25,49.4,50,"FRA","France",25,0,NA,NA,NA,NA,TRUE
141,"BSCUL",124,"Ballyscullion East",-6.433333,54.8,50,"GBR","United Kingdom",60,0,NA,NA,NA,NA,TRUE
143,"BURG-0",126,"Burgmoos",7.674444,47.172222,465,"CHE","Switzerland",1,0,NA,NA,NA,NA,TRUE
144,"BURG1",126,"Burgmoos",7.674444,47.172222,465,"CHE","Switzerland",1,0,NA,NA,NA,NA,TRUE
145,"BURG11",126,"Burgmoos",7.674444,47.172222,465,"CHE","Switzerland",13,0,NA,NA,NA,NA,TRUE
146,"BURG3",126,"Burgmoos",7.674444,47.172222,465,"CHE","Switzerland",10,0,NA,NA,NA,NA,TRUE
147,"BURG4A",126,"Burgmoos",7.674444,47.172222,465,"CHE","Switzerland",4,0,NA,NA,NA,NA,TRUE
148,"BURG4B",126,"Burgmoos",7.674444,47.172222,465,"CHE","Switzerland",6,0,NA,NA,NA,NA,TRUE
149,"BURG5-6",126,"Burgmoos",7.674444,47.172222,465,"CHE","Switzerland",16,0,NA,NA,NA,NA,TRUE
150,"BURG9",126,"Burgmoos",7.674444,47.172222,465,"CHE","Switzerland",29,0,NA,NA,NA,NA,TRUE
151,"BURG9B",126,"Burgmoos",7.674444,47.172222,465,"CHE","Switzerland",16,0,NA,NA,NA,NA,TRUE
153,"BUYUK",128,"Büyük Gölü",37.383333,39.866667,1298,"TUR","Turkey",4,0,NA,NA,NA,NA,TRUE
154,"CAIRN2",129,"Cairn",6.556667,45.331389,2315,"FRA","France",37,0,NA,NA,NA,NA,TRUE
161,"CHAMB3",135,"Lac de Chambedaze",2.877778,45.450556,1217,"FRA","France",80,0,NA,NA,NA,NA,TRUE
162,"CHAMB5",135,"Lac de Chambedaze",2.877778,45.450556,1217,"FRA","France",117,0,NA,NA,NA,NA,TRUE
163,"CHAMBON",136,"Chambon",2.922222,45.574167,901,"FRA","France",14,0,NA,NA,NA,NA,TRUE
164,"CHASTREI",137,"Bois de la Masse",2.733333,45.5,1140,"FRA","France",62,0,NA,NA,NA,NA,TRUE
165,"CHAT",138,"Chat Moss",-2.45,53.466667,23,"GBR","United Kingdom",14,0,NA,NA,NA,NA,TRUE
166,"CHB1",139,"Chranboz",15.361111,49.758333,480,"CZE","Czech Republic",19,0,NA,NA,NA,NA,TRUE
167,"CHB2",139,"Chranboz",15.361111,49.758333,480,"CZE","Czech Republic",14,0,NA,NA,NA,NA,TRUE
168,"CHEPK2",140,"Chepkeliai Bog",24.516667,54.016667,133,"LTU","Lithuania",15,2,NA,NA,NA,NA,TRUE
169,"CHERNOE",141,"Chernoe Lake",106.633333,50.95,500,"RUS","Russia",10,4,NA,NA,NA,NA,TRUE
170,"CHERNYAR",142,"Cherny Yar",161,56.066667,148,"RUS","Russia",15,2,NA,NA,NA,NA,TRUE
172,"CHRIOSD",144,"Loch Cill Chriosd",-5.966667,57.2,20,"GBR","United Kingdom",28,0,NA,NA,NA,NA,TRUE
174,"CLAC2",146,"Lac du Clou",6.933889,45.567222,2375,"FRA","France",22,0,NA,NA,NA,NA,TRUE
177,"CLOU1",149,"Plan du Clou",6.539167,45.699722,1700,"FRA","France",41,0,NA,NA,NA,NA,TRUE
183,"COUVERT",154,"Lac Couvert",6.534722,45.696389,1805,"FRA","France",41,0,NA,NA,NA,NA,TRUE
187,"CRIVOE",158,"Lake Crivoe",29.133333,55.133333,130,"BLR","Belarus",13,0,NA,NA,NA,NA,TRUE
190,"CULHORN",161,"Culhorn Mains",-4.983333,54.891667,17,"GBR","United Kingdom",12,0,NA,NA,NA,NA,TRUE
194,"DABA8",163,"Daba-Nur",98.794444,48.2,2465,"MNG","Mongolia",25,6,NA,NA,NA,NA,TRUE
197,"DEMIRYUR",166,"Demiryurt Gölü",37.383333,39.733333,1662,"TUR","Turkey",24,0,NA,NA,NA,NA,TRUE
198,"DENDERM",167,"Dendermonde",4.089722,51.043889,2,"BEL","Belgium",19,0,NA,NA,NA,NA,TRUE
199,"DEROMES",168,"Deromesjön",12.35,57.216667,42,"SWE","Sweden",32,0,NA,NA,NA,NA,TRUE
204,"DOOD4",172,"Dood-Nur",99.383333,51.333333,1538,"MNG","Mongolia",19,2,NA,NA,NA,NA,TRUE
205,"DUARTBG",173,"Duartbeg",-5.163056,58.296111,27,"GBR","United Kingdom",29,0,NA,NA,NA,NA,TRUE
206,"DUNGEON",174,"By Loch Dungeon",-4.316667,55.116667,396,"GBR","United Kingdom",42,0,NA,NA,NA,NA,TRUE
210,"ECHETS77",178,"Les Echets",5,45.833333,267,"FRA","France",85,0,NA,NA,NA,NA,TRUE
211,"ELMALI",179,"Elmali",29.891667,37.672222,1076,"TUR","Turkey",19,0,NA,NA,NA,NA,TRUE
214,"ERAVNOE",182,"Bol'shoe Eravnoe Lake",111.666667,52.583333,947,"RUS","Russia",10,3,NA,NA,NA,NA,TRUE
220,"FALSP",188,"The Mire [Fallahogy]",-6.6,54.9,46,"GBR","United Kingdom",78,0,NA,NA,NA,NA,TRUE
222,"FISHERS",190,"Fishersgreen",-0.216667,51.9,96,"GBR","United Kingdom",26,0,NA,NA,NA,NA,TRUE
228,"FLOGELN4",196,"Flögeln",8.763889,53.666667,2,"DEU","Germany",26,0,NA,NA,NA,NA,TRUE
233,"FOUG1",199,"Grande Brière",-2.25,47.366667,80,"FRA","France",88,0,NA,NA,NA,NA,TRUE
235,"FOUG3",199,"Grande Brière",-2.25,47.366667,80,"FRA","France",24,0,NA,NA,NA,NA,TRUE
248,"GARDE862",209,"Bois des Gardes",2.7,45.416667,940,"FRA","France",89,0,NA,NA,NA,NA,TRUE
250,"GHAB-2",210,"Ghab",36.3,35.683333,166,"SYR","Syrian Arab Republic",22,0,NA,NA,NA,NA,TRUE
252,"GHAIL",211,"Druim Bad a'Ghaill",-5.267778,58.052778,130,"GBR","United Kingdom",19,0,NA,NA,NA,NA,TRUE
254,"GIANNITA",213,"Giannitsa A",22.321111,40.674444,20,"GRC","Greece",25,0,NA,NA,NA,NA,TRUE
256,"GLOW_G2",215,"Glowczyn",20.208333,52.422222,124,"POL","Poland",38,0,NA,NA,NA,NA,TRUE
259,"GOLBASI",218,"Gölbasi Lake",37.55,37.75,873,"TUR","Turkey",24,0,NA,NA,NA,NA,TRUE
261,"GOLKOW",220,"Golkow",20.973611,52.051389,108,"POL","Poland",40,0,NA,NA,NA,NA,TRUE
263,"GRAMIGNE",222,"Venice",12.25,45.5,22,"ITA","Italy",1,1,NA,NA,NA,NA,TRUE
265,"GUNNUR",224,"Gun-Nur",106.6,50.25,600,"MNG","Mongolia",36,7,NA,NA,NA,NA,TRUE
270,"HAWKS2",229,"Hawks Tor",-4.6,50.533333,229,"GBR","United Kingdom",82,0,NA,NA,NA,NA,TRUE
272,"HAWKS-4",229,"Hawks Tor",-4.6,50.533333,229,"GBR","United Kingdom",16,0,NA,NA,NA,NA,TRUE
274,"HI1",231,"Hirschen Moor",8.091667,47.833333,962,"DEU","Germany",16,0,NA,NA,NA,NA,TRUE
276,"HITCHINA",233,"Hitchin",-0.266667,51.916667,89,"GBR","United Kingdom",13,0,NA,NA,NA,NA,TRUE
277,"HITCHINB",233,"Hitchin",-0.266667,51.916667,89,"GBR","United Kingdom",10,0,NA,NA,NA,NA,TRUE
279,"HOCLION",235,"Haut-Clion",-2.025,47.116667,2,"FRA","France",42,1,NA,NA,NA,NA,TRUE
280,"HOTON",236,"Hoton-Nur",88.3,48.666667,2083,"MNG","Mongolia",37,6,NA,NA,NA,NA,TRUE
281,"HOUGHALL",237,"Houghall Wood",-1.566667,54.75,41,"GBR","United Kingdom",32,0,NA,NA,NA,NA,TRUE
282,"HOXNE618",238,"Hoxne",1.2,52.335556,30,"GBR","United Kingdom",146,0,NA,NA,NA,NA,TRUE
283,"HROZNOTI",239,"Hroznotin",15.355556,49.752778,485,"CZE","Czech Republic",11,0,NA,NA,NA,NA,TRUE
285,"HUBSUGUL",241,"Hubsugul",101.166667,50.533333,1645,"MNG","Mongolia",15,2,NA,NA,NA,NA,TRUE
288,"ILGIS3",244,"Ilgis Lake",23.433333,54.416667,110,"LTU","Lithuania",38,0,NA,NA,NA,NA,TRUE
291,"IMBRAMOW",247,"Imbramowice",16.580556,50.890278,175,"POL","Poland",126,0,NA,NA,NA,NA,TRUE
292,"INURRI01",248,"Inurritza",-2.15,43.3,0,"ESP","Spain",31,0,NA,NA,NA,NA,TRUE
293,"INURRI02",248,"Inurritza",-2.15,43.3,0,"ESP","Spain",28,0,NA,NA,NA,NA,TRUE
303,"JC-13-A",255,"Spoli",14.9,48.966667,440,"CZE","Czech Republic",10,0,NA,NA,NA,NA,TRUE
304,"JC-2-A",256,"Velanská cesta",14.983333,49.25,505,"CZE","Czech Republic",45,0,NA,NA,NA,NA,TRUE
306,"JC-3-AA",257,"Cervene blato",14.933333,48.85,470,"CZE","Czech Republic",8,0,NA,NA,NA,NA,TRUE
307,"JC-3-B",257,"Cervene blato",14.933333,48.85,470,"CZE","Czech Republic",15,0,NA,NA,NA,NA,TRUE
308,"JC-5-C",258,"Borkovicka blata",14.9,49.216667,415,"CZE","Czech Republic",8,0,NA,NA,NA,NA,TRUE
312,"JC-7-B",261,"Svarcenberk",14.705,49.145833,412,"CZE","Czech Republic",51,0,NA,NA,NA,NA,TRUE
313,"JESTREB",262,"Jestrebske blato",14.591667,50.602778,259,"CZE","Czech Republic",24,0,NA,NA,NA,NA,TRUE
314,"JEU1",263,"Plan du Jeu",6.532222,45.607222,2010,"FRA","France",27,0,NA,NA,NA,NA,TRUE
322,"KARUKULA",271,"Karukula",24.983333,58.1,64,"EST","Estonia",39,0,NA,NA,NA,NA,TRUE
325,"KAZGOLU",274,"Kaz Gölü",36.15,40.283333,540,"TUR","Turkey",50,0,NA,NA,NA,NA,TRUE
328,"KHIM-1A",277,"Khimaditis Ia",21.589167,40.6225,560,"GRC","Greece",6,0,NA,NA,NA,NA,TRUE
331,"KHIMIV",280,"Khimaditis IV",21.619722,40.641667,560,"GRC","Greece",47,0,NA,NA,NA,NA,TRUE
335,"KLET_ST",284,"Kletnia Stara",21.679167,51.635,135,"POL","Poland",24,1,NA,NA,NA,NA,TRUE
339,"KOMOR1",288,"Komoranské jezero",13.5,50.5,231,"CZE","Czech Republic",18,0,NA,NA,NA,NA,TRUE
340,"KOMOR2",288,"Komoranské jezero",13.5,50.5,231,"CZE","Czech Republic",13,0,NA,NA,NA,NA,TRUE
341,"KOMOR3",288,"Komoranské jezero",13.5,50.5,231,"CZE","Czech Republic",19,0,NA,NA,NA,NA,TRUE
347,"KRONY",294,"Krontjärnen",20.95,66.233333,58,"SWE","Sweden",65,0,NA,NA,NA,NA,TRUE
349,"KUCUK",296,"Küçük Akgöl",30.433333,40.866667,49,"TUR","Turkey",26,0,NA,NA,NA,NA,TRUE
354,"L_GOLLER",300,"Lough Goller",-9.416667,53.033333,150,"IRL","Ireland",29,0,NA,NA,NA,NA,TRUE
357,"LACOTE",302,"La Cote-Vercors",5.55,45.1,1116,"FRA","France",128,0,NA,NA,NA,NA,TRUE
360,"LAGORE",305,"Dunshauglin",-6.516667,53.516667,100,"IRL","Ireland",29,0,NA,NA,NA,NA,TRUE
361,"LAGUNA",306,"Laguna Grande",-4.316667,37.108333,800,"ESP","Spain",23,0,NA,NA,NA,NA,TRUE
362,"LAIT3",307,"Lac du Lait",6.816667,45.315278,2190,"FRA","France",34,0,NA,NA,NA,NA,TRUE
373,"LECLOITR",317,"Le Cloitre Saint Thégonnec",-3.5,48.5,198,"FRA","France",22,0,NA,NA,NA,NA,TRUE
378,"LEMPS81",320,"Le Grand Lemps",5.416667,45.473333,680,"FRA","France",98,5,NA,NA,NA,NA,TRUE
380,"LEMPS85",320,"Le Grand Lemps",5.416667,45.473333,680,"FRA","France",113,5,NA,NA,NA,NA,TRUE
383,"LIGNIN1",322,"Lignin Lake",6.708611,44.104167,2273,"FRA","France",35,4,NA,NA,NA,NA,TRUE
384,"LIGNIN2",322,"Lignin Lake",6.708611,44.104167,2273,"FRA","France",13,1,NA,NA,NA,NA,TRUE
386,"LILLA-SJ",324,"Lilla Sjö",13.916667,56.283333,58,"SWE","Sweden",12,1,NA,NA,NA,NA,TRUE
392,"LLOCHANS",330,"Little Lochans",-4.983333,54.866667,25,"GBR","United Kingdom",39,0,NA,NA,NA,NA,TRUE
398,"LOM1",336,"Lomzyca",22.044444,53.166667,108,"POL","Poland",55,0,NA,NA,NA,NA,TRUE
401,"LOONS",339,"The Loons",-3.158056,54.607222,13,"GBR","United Kingdom",14,0,NA,NA,NA,NA,TRUE
410,"LUXECHT1",348,"Echternach",6.231389,49.799444,385,"LUX","Luxembourg",39,0,NA,NA,NA,NA,TRUE
411,"LUXECHT2",348,"Echternach",6.231389,49.799444,385,"LUX","Luxembourg",55,0,NA,NA,NA,NA,TRUE
412,"LUXECHT3",348,"Echternach",6.231389,49.799444,385,"LUX","Luxembourg",6,0,NA,NA,NA,NA,TRUE
413,"LUXPETTA",349,"Pettange sur Alzette",6.108333,49.780556,260,"LUX","Luxembourg",3,2,NA,NA,NA,NA,TRUE
414,"LUXRE641",350,"Reisdorf",6.301667,49.851667,369,"LUX","Luxembourg",21,0,NA,NA,NA,NA,TRUE
415,"LUXRE642",350,"Reisdorf",6.301667,49.851667,369,"LUX","Luxembourg",14,0,NA,NA,NA,NA,TRUE
416,"LUXRE643",350,"Reisdorf",6.301667,49.851667,369,"LUX","Luxembourg",18,0,NA,NA,NA,NA,TRUE
417,"LUXRE644",350,"Reisdorf",6.301667,49.851667,369,"LUX","Luxembourg",20,0,NA,NA,NA,NA,TRUE
418,"LUXRE655",350,"Reisdorf",6.301667,49.851667,369,"LUX","Luxembourg",10,0,NA,NA,NA,NA,TRUE
419,"LUXRE656",350,"Reisdorf",6.301667,49.851667,369,"LUX","Luxembourg",23,0,NA,NA,NA,NA,TRUE
423,"MACHECOU",353,"Machecoul",-1.866667,46.991667,2,"FRA","France",29,1,NA,NA,NA,NA,TRUE
424,"MADICIV",354,"Madic",2.45,45.35,465,"FRA","France",18,0,NA,NA,NA,NA,TRUE
426,"MALCIN",356,"Malcin",15.416667,49.666667,520,"CZE","Czech Republic",23,0,NA,NA,NA,NA,TRUE
431,"MAREUG2",361,"Mareuge",2.899722,45.621944,1076,"FRA","France",51,0,NA,NA,NA,NA,TRUE
432,"MARKSTBB",362,"Marks Tey",0.783333,51.866667,326,"GBR","United Kingdom",25,0,NA,NA,NA,NA,TRUE
433,"MARKSTGG",362,"Marks Tey",0.783333,51.866667,326,"GBR","United Kingdom",90,0,NA,NA,NA,NA,TRUE
438,"MEALT",367,"Loch Mealt",-6.133333,57.6,51,"GBR","United Kingdom",41,0,NA,NA,NA,NA,TRUE
439,"MEDVE",368,"Lake Medvezhino",28.783333,55.266667,130,"BLR","Belarus",31,0,NA,NA,NA,NA,TRUE
440,"MELEN",369,"Melen Gölü",31.05,40.766667,116,"TUR","Turkey",76,0,NA,NA,NA,NA,TRUE
442,"MICHUR",371,"Michurinskoe Lake",29.983333,60.516667,94,"RUS","Russia",14,0,NA,NA,NA,NA,TRUE
444,"MIRABAD",373,"Lake Mirabad",47.716667,33.083333,736,"IRN","Iran, Islamic Republic of",39,0,NA,NA,NA,NA,TRUE
445,"MJALLSJ",374,"Mjällsjön",12.566667,57.1,72,"SWE","Sweden",16,0,NA,NA,NA,NA,TRUE
446,"MLOMMES",375,"M. Lommesjön",12.15,58.583333,158,"SWE","Sweden",20,0,NA,NA,NA,NA,TRUE
448,"MLOUKY-B",377,"Mokre louky (North)",14.833333,49.166667,425,"CZE","Czech Republic",12,0,NA,NA,NA,NA,TRUE
451,"MONALSUP",380,"Le Monal",6.928611,45.556944,1975,"FRA","France",43,0,NA,NA,NA,NA,TRUE
452,"MONT2",381,"Le Mont",6.548889,45.551389,1995,"FRA","France",57,0,NA,NA,NA,NA,TRUE
454,"MONTLONG",382,"Lago Grande di Monticchio",15.6,40.944444,1326,"ITA","Italy",50,0,NA,NA,NA,NA,TRUE
455,"MONTWAW1",382,"Lago Grande di Monticchio",15.6,40.944444,1326,"ITA","Italy",57,0,NA,NA,NA,NA,TRUE
458,"MOSSCREE",385,"Moss of Cree",-4.45,54.923333,10,"GBR","United Kingdom",26,0,NA,NA,NA,NA,TRUE
460,"MOUSSOUS",387,"Moussous",3.991111,44.636111,1300,"FRA","France",43,0,NA,NA,NA,NA,TRUE
472,"NCURLEY",397,"Nick of Curleywee",-4.4275,55.067778,500,"GBR","United Kingdom",27,0,NA,NA,NA,NA,TRUE
473,"NDRAKET",398,"Nedre Draketjärn",12.167778,58.591389,137,"SWE","Sweden",11,0,NA,NA,NA,NA,TRUE
476,"NERO2",401,"Lake Nero",39.451389,57.183333,95,"RUS","Russia",180,0,NA,NA,NA,NA,TRUE
484,"NOEL07",405,"Lacs Noels",2.858889,44.973056,1100,"FRA","France",125,0,NA,NA,NA,NA,TRUE
485,"NOIROT",406,"Lac Noir",2.627222,45.453611,850,"FRA","France",232,0,NA,NA,NA,NA,TRUE
487,"NOVJATO",408,"Lake Novjato",27.083333,55.616667,150,"BLR","Belarus",58,0,NA,NA,NA,NA,TRUE
489,"NOWINY",410,"Nowiny",19.334722,53.9375,45,"POL","Poland",30,0,NA,NA,NA,NA,TRUE
492,"ODEN_BP3",413,"Odensjön",13.283333,56,60,"SWE","Sweden",24,0,NA,NA,NA,NA,TRUE
498,"OSTROW",418,"Ostrow",19.554167,51.472222,223,"POL","Poland",20,0,NA,NA,NA,NA,TRUE
501,"OVDRAKE",421,"Övre Draketjärn",12.183333,58.6,143,"SWE","Sweden",18,0,NA,NA,NA,NA,TRUE
507,"PAILLE",426,"Puy de Pailleret",2.816667,45.516667,1590,"FRA","France",4,0,NA,NA,NA,NA,TRUE
508,"PAJUR1",427,"Pajuris Fen",21.085833,56.013056,2,"LTU","Lithuania",18,6,NA,NA,NA,NA,TRUE
509,"PALAS_A",428,"Palasiny",15.483333,49.688889,520,"CZE","Czech Republic",43,0,NA,NA,NA,NA,TRUE
514,"PERLE",432,"Lac de Perle",7.6,44.141667,2080,"ITA","Italy",26,0,NA,NA,NA,NA,TRUE
516,"PESCHAN",434,"Peschanoe Bog",60.316667,56.9,310,"RUS","Russia",62,0,NA,NA,NA,NA,TRUE
518,"PESKI",435,"Peski",24.7,53.366667,115,"BLR","Belarus",29,0,NA,NA,NA,NA,TRUE
522,"PICH84",439,"Picherande",2.8,45.533333,1208,"FRA","France",22,0,NA,NA,NA,NA,TRUE
525,"PLAN",442,"Plan du Lac",6.816667,45.315278,2360,"FRA","France",49,0,NA,NA,NA,NA,TRUE
526,"PODHORAN",443,"Podhorany",20.75,49,598,"SVK","Slovakia",22,0,NA,NA,NA,NA,TRUE
529,"POULROE",446,"Poulroe",-8.966667,53.066667,39,"IRL","Ireland",26,0,NA,NA,NA,NA,TRUE
531,"PRUGNO2",448,"Moulin de Prugnolas",1.645833,45.849722,720,"FRA","France",39,3,NA,NA,NA,NA,TRUE
538,"QUINTA01",455,"Quintanar de la Sierra",-3.016667,42.033333,1470,"ESP","Spain",24,0,NA,NA,NA,NA,TRUE
545,"RATZ83",460,"Saint Julien de Ratz",5.655278,45.348333,673,"FRA","France",87,8,NA,NA,NA,NA,TRUE
546,"RATZ85",461,"Grand Ratz le Pellet",5.608333,45.425,682,"FRA","France",80,5,NA,NA,NA,NA,TRUE
550,"R-H-F",465,"Roberthill Farm",-3.416667,55.05,42,"GBR","United Kingdom",4,0,NA,NA,NA,NA,TRUE
552,"RISHI",467,"Lake Richi",26.716667,55.683333,146,"BLR","Belarus",31,0,NA,NA,NA,NA,TRUE
564,"S19KSTRM",477,"Kostroma",40,58,127,"RUS","Russia",57,0,NA,NA,NA,NA,TRUE
565,"S1MAJA",478,"Pervoe Maya",37.184444,56.367222,150,"RUS","Russia",127,0,NA,NA,NA,NA,TRUE
570,"SAISIES2",482,"Les Saisies",6.476944,45.737222,1570,"FRA","France",56,0,NA,NA,NA,NA,TRUE
576,"DUERREN2",176,"Dürrenecksee-Moor",13.875,47.173611,1694,"AUT","Austria",35,0,NA,NA,NA,NA,TRUE
577,"SEAMERE",488,"Sea Mere",1.004444,52.570556,38,"GBR","United Kingdom",82,0,NA,NA,NA,NA,TRUE
581,"SEVRZEML",491,"Vevilov Ice Cap",95.35,79.45,665,"RUS","Russia",62,0,NA,NA,NA,NA,TRUE
585,"SHOTTHAM",495,"Shottisham",1.4,52.033333,20,"GBR","United Kingdom",6,0,NA,NA,NA,NA,TRUE
587,"SIGURET",497,"Lac de Siguret",6.556944,44.613611,1066,"FRA","France",114,2,NA,NA,NA,NA,TRUE
588,"SIGVALDE",498,"Sigvalde Trask",18.5,57.333333,40,"SWE","Sweden",32,0,NA,NA,NA,NA,TRUE
595,"SJSLC",503,"Lac Saint Léger",6.336389,44.42,1308,"FRA","France",35,1,NA,NA,NA,NA,TRUE
598,"SKRECON",505,"Skrecon",18.383333,49.883333,203,"CZE","Czech Republic",21,0,NA,NA,NA,NA,TRUE
599,"SKRECON2",505,"Skrecon",18.383333,49.883333,203,"CZE","Czech Republic",16,0,NA,NA,NA,NA,TRUE
601,"SLADEOAK",507,"Sladeoak Lane",-0.518333,51.585278,74,"GBR","United Kingdom",26,0,NA,NA,NA,NA,TRUE
602,"SLATTEN",508,"Slatten",13.016667,56.433333,15,"SWE","Sweden",16,0,NA,NA,NA,NA,TRUE
607,"SMURAICH",512,"Lochan an Smuraich",-4.894444,58.320556,37,"GBR","United Kingdom",35,0,NA,NA,NA,NA,TRUE
620,"SPISBELA",524,"Spisska Bela",20.45,49.184722,625,"SVK","Slovakia",14,0,NA,NA,NA,NA,TRUE
623,"SREBAR",526,"Lake Srebarna",27.116667,44.083333,20,"BGR","Bulgaria",42,1,NA,NA,NA,NA,TRUE
624,"STANGSMY",527,"Stangsmyr",18.366667,57.333333,65,"SWE","Sweden",22,0,NA,NA,NA,NA,TRUE
626,"STRALOCH",529,"Straloch",-3.566667,56.75,260,"GBR","United Kingdom",36,0,NA,NA,NA,NA,TRUE
627,"STRATHY3",530,"Strath Oykell",-4.833611,58.073889,184,"GBR","United Kingdom",101,0,NA,NA,NA,NA,TRUE
642,"TADCASTE",544,"Tadcaster",-1.233333,53.883333,17,"GBR","United Kingdom",84,0,NA,NA,NA,NA,TRUE
